error_type,wos_id,wos_year,wos_title,wos_abstract,wos_last_names,ds_id,ds_year,ds_title,ds_abstract,ds_last_names
miss,WOS:000264884800005,2009,suicide by subcutaneous mass injection of low molecular weight heparin,for the first time a case of death due to suicidal subcutaneous mass injection of heparin is reported a year old woman was found unconscious in a car into which exhaust gases had been led inside the car empty syringes of clexanea r mg as well as tablet boxes of bromazanila r paracetamol and doxepin were found the woman apos s abdominal wall showed numerous injection sites the assumed overdose of enoxaparin sodium was clinically estimated as prognostically prominent and considerably determined the clinical process up to death a heparin induced thrombocytopenia could be excluded the patient died under the clinical symptoms of progressive multiple organ failure with terminal respiratory insufficiency due to disseminated intravasal coagulopathy a postmortem laboratory confirmation of the heparin overdose was not possible with respect to the rareness of intentional self applied heparin overdose the present case is reported with special consideration of the course of the disease,"['breitmeier', 'gropper', 'weller', 'laenger', 'schulz', 'larsch']",pub.1048672358,2009,suizid durch subkutane masseninjektion niedermolekularen heparins,erstmals wird uber einen todesfall als folge einer subkutanen masseninjektion von heparin in suizidaler absicht berichtet eine jahrige frau wurde bewusstlos in einem pkw vorgefunden in den abgase eingeleitet wurden in der fahrgastzelle befanden sich entleerte spritzen clexane mg sowie tablettenschachteln von bromazanil paracetamol und doxepin die bauchdecke der frau wies zahlreiche injektionsstellen auf die vermutete enoxaparin natrium uberdosierung wurde klinisch als prognostisch fuhrend eingeschatzt und bestimmte den klinischen verlauf bis zum todeseintritt maßgeblich eine heparininduzierte thrombozytopenie konnte ausgeschlossen werden die patientin verstarb unter dem klinischen bild eines progredienten multiorganversagens mit finaler respiratorischer insuffizienz infolge disseminierter intravasaler gerinnung ein postmortaler laborchemischer nachweis der heparinuberdosierung war nicht moglich im hinblick auf die raritat vorsatzlicher selbst applizierter heparinuberdosierungen wird der gegenstandliche fall unter besonderer berucksichtigung des klinischen krankheitsverlaufs vorgestellt,"['schulz', 'larsch', 'weller', 'gropper', 'langer', 'breitmeier']"
miss,WOS:000334441300003,2014,the valuation impact on health eis of a walking for intersectoral action on the social determinants economic and environmental determinants of health,l evaluation d impact sur la sante eis est un courant de pratique qui connait une popularite croissante partout dans le monde depuis la fin des annees d abord utilisee dans le cadre des evaluations d impact environnemental eie elle s est enrichie des connaissances et des principes portes par le courant des determinants sociaux de la sante et par celui de l action sur les inegalites sociales de sante pour etre transposee dans le contexte de l elaboration de politiques publiques et ce a tous les echelons de prise de decision gouvernementale dans les faits l eis poursuit trois objectifs concomitants estimer les effets potentiels d un projet de politique sur la sante favoriser la participation citoyenne et de parties prenantes au processus d analyse d impact et informer le processus de decision l article definit brievement ce qu est l eis sa demarche standardisee en etapes successives ce qui permet de structurer l action et d etablir clairement les pas a franchir depistage cadrage analyse recommandations evaluation et controle et propose trois exemples d eis dans trois situations differentes dans le canton de geneve en suisse a rennes en france et en monteregie au quebec au canada la synthese de ces illustrations montre que l eis est une strategie interessante pour influencer les decisions locales et integrer de la sante dans les projets et politiques du palier local ou regional,"['simos', 'lamarre', 'saint pierre']",pub.1002801778,2014,l evaluation d impact sur la sante eis une demarche intersectorielle pour l action sur les determinants sociaux economiques et environnementaux de la sante,health impact assessment hia is a practice that has grown in popularity worldwide since the end of the s originally used in the framework of environmental impact assessments eias hia has become enriched through the addition of knowledge and principles based on the social determinants of health and the tackling of health inequalities and has been brought to bear on the policy planning process at all levels of government hia has three overlapping objectives to assess the potential effects of a policy on health to encourage citizen and stakeholder participation in the impact analysis process and to inform the decision making process this article briefly defines hia defines its standardized process in successive steps which allows users to give structure to their actions and to establish the steps to be followed detection framing analysis recommendations and evaluation and offers three examples of hia in three different situations the geneva canton of switzerland rennes france and in the monteregie region of quebec canada together these illustrations show that hia is a promising strategy to influence local decisions and to integrate health into projects and policies at the local and regional levels,"['saint pierre', 'lamarre', 'simos']"
miss,WOS:000252821100083,2008,micro nanoscopic patterning of polymeric materials by atomic force microscope assisted electrohydrodynamic nanolithography,in this work we address the spatiotemporal evolution of micro nanoscopic pattern formation on polymer films by atomic force microscope afm assisted electrohydrodynamic ehd nanolithography this patterning method combines the locality and site specificity of afm and the surface wave amplification of ehd instability for pattern creation and is capable of generating a series of structures corresponding to the zeroth to second order wave patterns detailed simulations in the framework of nonlinear three dimensional analysis are presented to elucidate the localized ehd pattern formation the experimental and theoretical results are quantitatively compared to address the characteristics of the afm assisted ehd pattern formation the impact of key experimental parameters such as the tip bias voltage and bias duration on the formation rate morphology and lateral dimension of the wave patterns are discussed the afm assisted ehd nanolithography would open new route to the fabrication of complex polymer nanostructures c american institute of physics,"['sharma', 'bandyopadhyay', 'wee', 'chung', 'xie', 'sow']",pub.1057877193,2008,micro nanoscopic patterning of polymeric materials by atomic force microscope assisted electrohydrodynamic nanolithography,,"['xie', 'chung', 'bandyopadhyay', 'sharma', 'sow', 'wee']"
miss,WOS:000294218000091,2011,development of the reliable kw class pulsed carbon dioxide laser system for lpp euv light source,laser produced plasma lpp extreme ultra violet euv light source is expected to be used for next generation lithography to realize such performance for industrial use the main driver laser is one of the key components our source uses a high power pulsed carbon dioxide co laser as a plasma driver a master oscillator and a power amplifier mopa system based on a new configuration of an rf excited co laser is the key to high efficiency this pulsed co laser system has started to operate this report shows its initial performance also for a reliable industrial system the optical instability caused by vibration and thermal distortion of optics should be suppressed at kw output level the primary design of key modules such as mirrors for the co laser and dynamic design concepts are shown in this report we have achieved kw nsec khz pulsed output in this configuration,"['nowak', 'yokoduka', 'sumitani', 'mizoguchi', 'kameda', 'ohta', 'suganuma', 'fujimoto', 'fujitaka', 'moriya']",pub.1003083736,2011,development of the reliable kw class pulsed carbon dioxide laser system for lpp euv light source,,"['fujimoto', 'ohta', 'nowak', 'suganuma', 'kameda', 'moriya', 'yokoduka', 'fujitaka', 'sumitani', 'mizoguchi']"
miss,WOS:000446132100006,2018,de garengeot s hernia report of two cases of this rare entity,background the hernia of de garengeot is an uncommon pathology where we find the vermiform appendix inflamed or not contained in a femoral hernia usually the clinical picture is of an incarcerated femoral hernia and the diagnosis is made intraoperatively in the few cases in which diagnostic doubts are presented image tests are performed the treatment is surgical reducing the appendix or performing an appendectomy associated with a hemiorrhaphy or hernioplasty case report we present two cases operated in our center both with acute appendicitis one of the cases was diagnosed preoperatively by ct few cases published in the literature and in both cases an inguinal approach was performed with appendectomy and hernioplasty with a cylindrical lichtenstein plug discussion although de garengeot s hernia is rare surgeons must include it in the differential diagnosis of hernia pathology the diagnosis will almost always be intraoperative and the treatment of choice should be emergency surgery,"['sarriugarte lasarte', 'perez gonzalez', 'prieto calvo', 'mifsut porcel', 'alonso calderon']",pub.1105412085,2018,hernia de de garengeot dos casos de esta rara entidad,revista monografica de cirugia de la pared abdominal digital y en lengua espanola articulos originales de investigacion editoriales imagenes clinicas cartas al director resenas de publicaciones etc,"['gonzalez', 'calderon', 'lasarte', 'porcel', 'calvo']"
miss,WOS:000417983000014,2017,implementation of a personal learning environment proposal in the education studies degree case study,new technologies have deeply shaken up the education field both teachers and learners need to adapt to a new reality which implies great challenges this article aims at explaining from a general view a case study in which students are required to create their personal learning environments ples as a support for their face to face training these ples will be a tool for students to organize the time devoted to autonomous stated in the framework of the european higher education area learners are given a template as a starting point from which they can customize their ple according to their own preferences and interests the process will be followed up through surveys before during and after the handing over of this template subsequently data will be analyzed in order to extract some conclusions on the topic,['tarancon alvaro'],pub.1090797686,2017,implementacion de un modelo de entorno personal de aprendizaje en el grado en educacion infantil y primaria estudio de caso,el advenimiento de las nuevas tecnologias ha supuesto toda una revolucion en el ambito educativo tanto docentes como discentes tienen que adaptarse a una nueva realidad que trae consigo una enorme cantidad de retos en este articulo se pretende mostrar desde una perspectiva general un estudio de caso en el que se propone a los alumnos la creacion de su propio entorno personal de aprendizaje ple como apoyo a la docencia presencial y como herramienta de autogestion de las horas de trabajo autonomo propuestas en el nuevo plan bolonia se ofrece a los alumnos una plantilla a partir de la cual ellos pueden personalizar su ple de acuerdo con sus preferencias e intereses se lleva a cabo asimismo un seguimiento del proceso a traves de encuestas facilitadas a los alumnos antes durante y despues de la entrega de la plantilla y finalmente una vez analizados los datos se extraen una serie de conclusiones al respecto,['tarancon alvaro']
miss,WOS:000215003100003,2009,charge transport performance of high resistivity cdznte crystals doped with in al,to evaluate the charge transport properties of as grown high resistivity cdznte crystals doped with in al the alpha particle spectroscopic response was measured using an un collimated am mev radioactive source at room temperature the electron mobility lifetime products mu tau e of the cdznte crystals were predicted by fitting plots of photo peak position versus electrical field strength using the single carrier hecht equation a tof technique was employed to evaluate the electron mobility for cdznte crystals the mobility was obtained by fitting the electron drift velocities as a function of the electrical field strengths where the drift velocities were achieved by analyzing the rise time distributions of the voltage pulses formed by a preamplifier a fabricated cdznte planar detector based on a low in concentration doped cdznte crystal with mu tau e x cm v and mu e cm v s respectively exhibits an excellent gamma ray spectral resolution of fwhm kev for an un collimated am kev isotope,"['zha gangqiang', 'fu li', 'xu lingyan', 'wang tao', 'sellin', 'xu yadong', 'jie wanqi']",pub.1059159608,2009,charge transport performance of high resistivity cdznte crystals doped with in al,,"['yadong', 'lingyan', 'tao', 'gangqiang', 'li', 'wanqi', 'p']"
miss,WOS:000342360400008,2014,assessment of the reading and writing subtests of the school achievement test through item response theory,the school achievement test sat assesses learning through three subtests reading writing and arithmetic the goal of this study was to know which parts of the ability continuum are measured by the subtests as well as the amount of information provided in the reading and writing subtests using the item response theory irt the sample consisted of children results indicated that the writing subtest precisely measures average levels of ability and less satisfactorily low and high levels the reading subtest revealed to have adequate discrimination for low and average levels of ability the parts of the ability continuum which are adequately measured provide high amounts of information indicating that reading and writing subtests are doing well,"['zanon', 'knijnik', 'stein', 'giacomoni']",pub.1025519465,2014,avaliacao dos subtestes de leitura e escrita do teste de desempenho escolar atraves da teoria de resposta ao item,o teste de desempenho escolar tde avalia a aprendizagem escolar atraves de tres subtestes leitura escrita e aritmetica o objetivo deste estudo foi conhecer quais partes do continuum de habilidades sao medidas pelos subtestes de leitura e escrita e a quantidade de informacao fornecida utilizando a teoria de resposta ao item tri a amostra foi composta de criancas os resultados indicaram que o subteste escrita mensura precisamente niveis medios de habilidade e menos satisfatoriamente niveis baixos e altos o subteste leitura revelou ter discriminacao apropriada para niveis baixos e medios de habilidade as partes do continuum de habilidade que estao sendo medidas adequadamente estao fornecendo alta quantidade de informacao demonstrando que os subtestes leitura e escrita estao funcionando bem,"['knijnik', 'giacomoni', 'zanon', 'stein']"
miss,WOS:000253047200012,2007,efficient driving capability programmable frequency divider with a wide division ratio range,a programmable frequency divider with close to output duty cycle with a wide division ratio range is presented the proposed divider has also provisions for binary division ratio controls and has demonstrated operation at frequencies as high as ghz with the above features the proposed divider can be used in phase locked loops and is capable of driving various clocked circuits which need different clock frequencies the proposed divider has division ratios from to but it can easily be extended to higher ranges by simply adding more divider stages the divider circuit has been realised in a mu m rf cmos process test results show that the output duty cycle is when the division ratio is an even number for odd division ratios the worst case duty cycle is when the division ratio is the output duty cycle becomes closer to when the division ratio is an increasing odd number for each division ratio the output duty cycle remains constant for different chips with different input frequencies from gigahertz down to kilohertz ranges and with different power supply voltages,"['haider', 'zhang', 'islam']",pub.1056819335,2007,efficient driving capability programmable frequency divider with a wide division ratio range,,"['zhang', 'islam', 'haider']"
miss,WOS:000285486200060,2010,incorporation of cu in cu in ga se based thin film solar cells,we have fabricated cu in ga se cigs based thin film solar cells by using a cluster type deposition system the system is composed of a dc sputter for the mo back electrode a co evaporator for the gigs absorption layer and a rf sputter for the zno and the transparent conductive oxide tco window layers the deposition of the cds buffer layer was performed separately two solar cells with an effective area of cm were fabricated using different processes one cell which was prepared with a step process had a larger atomic concentration of in ga than of cu in the absorption layer and showed a conversion efficiency of the other prepared with a step process had nearly the same in ga and cu concentrations and showed a conversion efficiency of we discuss the incorporation of cu in the two types of thin film solar cells,"['kim', 'lee', 'cho', 'park', 'chung', 'han']",pub.1071750380,2010,incorporation of cu in cu in ga se based thin film solar cells,,"['chung', 'cho', 'han', 'park', 'lee', 'kim']"
miss,WOS:000354525500103,2014,the mechanical design of charis an exoplanet ifs for the subaru telescope,princeton university is designing and building an integral field spectrograph ifs the coronagraphic high angular resolution imaging spectrograph charis for integration with the subaru corona extreme adaptive optics scexao system and the ao adaptive optics system on the subaru telescope charis and scexao will measure spectra of hot young jovian planets in a coronagraphic image across j h and k bands down to an milliarcsecond inner working angle here we present the current status of the mechanical design of the charis instrument,"['groff', 'fagan', 'hayashi', 'galvin', 'takato', 'kasdin', 'carr']",pub.1006840217,2014,the mechanical design of charis an exoplanet ifs for the subaru telescope,,"['galvin', 'carr', 'groff', 'kasdin', 'fagan', 'hayashi', 'takato']"
miss,WOS:000343740300025,2014,contrasting electrochemical behavior of co hydrogen and ethanol on single layered and multiple layered pt islands on au surfaces,this work presents formation of single layered pt islands on au electrodes using the co route and the electrochemical behavior of co hydrogen and ethanol was investigated with scanning tunneling microscopy stm x ray photoelectron spectroscopy xps and cyclic voltammetry the conventional route consisting of irreversible adsorption of pt precursor ions m ptcl in m hso and subsequent electrochemical reduction resulted in multiple layered pt islands the co route utilizing co adsorption to protect pre existing pt islands from irreversible adsorption of pt exclusively produced single layered pt islands furthermore stm results implied that single layered pt islands on au were islands of alloyed pt in a v x v r degrees arrangement while multiple layered islands were stacked layers of pt in an x array the coverages of deposited pt estimated from stm and xps measurements were quantitatively consistent with each other to confirm existence of the single layered pt islands coulometric analyses of adsorbed co and hydrogen indicated lower adsorption stoichiometry of hydrogen on pt islands prepared by the two deposition routes especially when the deposited amount of pt was small comparison of the coulometric coverages of co and hydrogen with electrochemically active pt coverages estimated with stm results supported that the adsorption stoichiometries of co and hydrogen were higher on single layered pt islands than on multiple layered ones roughly by a factor of similar to also ethanol oxidation was enhanced on single layered pt islands approximately similar to times on average referring to pt poly while the enhancement factor on multiple layered ones was similar to thus this work demonstrated that the co route exclusively produced single layered pt islands on au contrasting with multiple layered islands in various electrochemical aspects,"['kim', 'lee', 'kim', 'kim', 'rhee']",pub.1056102072,2014,contrasting electrochemical behavior of co hydrogen and ethanol on single layered and multiple layered pt islands on au surfaces,,"['kim', 'lee', 'kim', 'kim', 'rhee']"
miss,WOS:000402797100180,2017,high frequency characterization of galfenol minor flux density loops,this paper presents the first measurement of ring shaped galfenol s high frequency dependent minor flux density loops the frequencies of applied ac magnetic field are k k k k k k k khz the measurements show that the cycle area between the flux density and magnetic field curves increase with increasing frequency high frequency dependent characterization including coercivity specific power loss residual induction and maximum relative permeability are discussed minor loops for different max induction are also measured and discussed at the same frequency khz minor loops with the same max induction t for different frequencies khz are measured and specific power loss are discussed c author s all article content except where otherwise noted is licensed under a creative commons attribution cc by license http creativecommons org licenses by,"['sun', 'wang', 'weng', 'huang', 'li']",pub.1083777360,2017,high frequency characterization of galfenol minor flux density loops,,"['weng', 'li', 'sun', 'huang', 'wang']"
miss,WOS:000445818300005,2018,research of the cl cl isotope concentration distribution over the volume of nacl crystals grown from an aqueous solution in a magnetic field,it was studied the crystallization of nacl from the supersaturated aqueous solution under the periodical influence of a constant magnetic field of mt crystal lattice parameter of the obtained crystals was determined by x ray diffraction xrd the compact regions of crystals containing more than of the cl isotope were obtained obtained results can be used in the development of the methods for concentration or separation of chlorine isotopes and formation of the superlattice with chlorine isotopes in the nacl crystal,"['zaguzin', 'grigoriev', 'myshkin', 'makarevich', 'gamov']",pub.1101582429,2018,research of the cl cl isotope concentration distribution over the volume of nacl crystals grown from an aqueous solution in a magnetic field,,"['myshkin', 'makarevich', 'grigoriev', 'zaguzin', 'gamov']"
miss,WOS:000309528800071,2012,superadditivity of quantum channel capacity,superadditivity of quantum capacity of communication channels is one of the most interesting findings of the field yard and smith finding a relation between the private capacity and the assisted quantum capacity showed a striking example of superadditivity i e two channels of zero quantum capacity could achieve a positive quantum capacity when used together the four dimensional channels they used are a erasure channel therefore zero quantum capacity due to no cloning theorem and a horodecki channel again zero quantum capacity due to incapability of sharing free entanglement in this work we present the more general cases of superadditivity directly calculating the lower bounds of joint quantum capacities without using the relation between private capacity and assisted quantum capacity we examine scenarios considering erasure channels of arbitrary probabilities and different horodecki channels and discuss the roles of degradability and anti degradability as well as the role of the private capacity in superadditivity we also derive an upper bound for the joint quantum capacity for the superactivation case,"['ozaydin', 'imoto', 'ozdemir', 'koashi']",pub.1098543354,2012,superadditivity of quantum channel capacity,,"['ozaydin', 'ozdemir', 'koashi', 'imoto']"
miss,WOS:000285486200087,2010,monolithic macroporous carbon cryogel prepared from natural polymers,in this study monolithic macroporous carbon cryogels with a surface area of m g a sheet resistance of omega square and a contact angle of degrees were prepared from a bacterial cellulose membrane the microscopic morphology of the cryogels contained a macroporous networking structure with a large number of micropores before polytetrafluoroethylene treatment the carbon cryogels were very hydrophobic because of the large number of micropores on the surfaces of the cryogels therefore the carbon cryogels exhibited great potential for applications as a gas diffusion layer in fuel cells because of their high electrical conductivity macroporous structure and hydrophobicity,"['yun', 'bak', 'jin']",pub.1071750409,2010,monolithic macroporous carbon cryogel prepared from natural polymers,,"['jin', 'yun', 'bak']"
miss,WOS:000323161000004,2013,long term prognostic value of a comprehensive assessment of cardiac magnetic resonance indexes after an st segment elevation myocardial infarction,introduction and objectives a variety of cardiac magnetic resonance indexes predict mid term prognosis in st segment elevation myocardial infarction patients the extent of transmural necrosis permits simple and accurate prediction of systolic recovery however its long term prognostic value beyond a comprehensive clinical and cardiac magnetic resonance evaluation is unknown we hypothesized that a simple semiquantitative assessment of the extent of transmural necrosis is the best resonance index to predict long term outcome soon after a first st segment elevation myocardial infarction methods one week after a first st segment elevation myocardial infarction we carried out a comprehensive quantification of several resonance parameters in consecutive patients a semiquantitative assessment altered number of segments in the segment model of edema baseline and post dobutamine wall motion abnormalities first pass perfusion microvascular obstruction and the extent of transmural necrosis was also performed results during follow up median months patients suffered a major adverse cardiac event cardiac deaths nonfatal myocardial infarctions and readmissions for heart failure major cardiac events were associated with more severely altered quantitative and semiquantitative resonance indexes after a comprehensive multivariate adjustment the extent of transmural necrosis was the only resonance index independently related to the major cardiac event rate hazard ratio per each additional segment displaying transmural necrosis p conclusions a simple and non time consuming semiquantitative analysis of the extent of transmural necrosis is the most powerful cardiac magnetic resonance index to predict long term outcome soon after a first st segment elevation myocardial infarction c sociedad espanola de cardiologia published by elsevier espana s l all rights reserved,"['monmeneu', 'llacer', 'merlos', 'nunez', 'chaustre', 'oltra', 'minana', 'bodi', 'lopez lereu', 'valero', 'navarro', 'palacios', 'bonanad', 'gomez', 'sanchis', 'bosch', 'chorro']",pub.1024012439,2013,valor pronostico a largo plazo del analisis completo de los indices de resonancia magnetica cardiaca tras un infarto de miocardio con elevacion del segmento st,resumen introduccion y objetivos se ha demostrado el valor pronostico de varios indices de resonancia magnetica cardiaca a medio plazo tras un infarto agudo de miocardio con elevacion del segmento st la extension de la necrosis transmural permite una prediccion simple y exacta de viabilidad miocardica sin embargo se desconoce su valor pronostico a largo plazo mas alla de una completa evaluacion clinica y por resonancia nuestra hipotesis es que la evaluacion semicuantitativa de la extension de la necrosis transmural es el mejor indice de resonancia para predecir el pronostico a largo plazo tras un infarto con elevacion del segmento st metodos se realizo un estudio cuantitativo con resonancia a pacientes consecutivos tras un infarto con elevacion del segmento st tambien se evaluo semicuantitativamente numero de segmentos alterados modelo de segmentos edema contractilidad basal y tras dobutamina perfusion de primer paso obstruccion microvascular y extension de la necrosis transmural resultados durante el seguimiento mediana meses pacientes sufrieron un primer evento cardiaco adverso muertes cardiacas infartos y reingresos por insuficiencia cardiaca estos eventos se asociaron con mayor alteracion de los indices de resonancia tras un ajuste multivariable la extension de la necrosis transmural fue el unico indice de resonancia con asociacion independiente con los eventos cardiacos adversos razon de riesgos por cada segmento con necrosis transmural p transmural necrosis p conclusions a simple and non time consuming semiquantitative analysis of the extent of transmural necrosis is the most powerful cardiac magnetic resonance index to predict long term outcome soon after a first st segment elevation myocardial infarction full english text available from www revespcardiol org en,"['merlos', 'lopez lereu', 'monmeneu', 'sanchis', 'nunez', 'bonanad', 'valero', 'minana', 'chaustre', 'gomez', 'oltra', 'palacios', 'bosch', 'navarro', 'llacer', 'chorro', 'bodi']"
miss,WOS:000486382600007,2019,pyeong koo lee and seung ryeol lee comparison of characteristics of gamma ray spectrometers for quaternary age dating,radiocarbon osl cs and pb age dating methods are the main tools for the quaternary geochronology and for osl pb and cs age dating gamma ray measurement is the essential technique two gamma ray spectrometers systems are operated in kigam the sege standard electrode coaxial ge detector model gc gamma my system was installed to measure the annual dose for osl because this detector has poor detection efficiency and energy resolution in the lower energy less than kev it is not proper to measure pb and cs a newly prepared bege broad energy germanium detector model be type gamma ray detector was confirmed very good efficiency and energy resolution for osl pb and cs age dating the sege gamma ray detector system had some problems of the background counting high background variation was detected and it was influenced to more than error to normal annual dose for osl dating the level change of the liquid nitrogen and attenuation of the gamma ray caused the problem to overcome the problems of background counting effect cm pb blocks were installed under the liquid nitrogen dewar and as a result the error was reduced less than,"['lee', 'choi', 'lee', 'kim']",pub.1120944562,2019,comparison of characteristics of gamma ray spectrometers for quaternary age dating,,"['choi', 'kim', 'lee', 'lee']"
miss,WOS:000284967000043,2010,crystalline block copolymer decorated hierarchically ordered polymer nanofibers,we report the formation of hierarchically ordered polymer nanofiber structures named as nanofiber shish kebabs nfsks by combining electrospinning and controlled polymer crystallization nanofibers were produced by electrospinning polycaprolactone pcl which was used as the shish and a secondary polymer either pcl or pcl b poly ethylene oxide was decorated on the nanofiber by an incubation slow crystallization or a solvent evaporation fast crystallization method to form kabab lamellae selected area electron diffraction experiment showed that the pcl crystal c axis is parallel to the fiber axis in both shish and kebabs the formation mechanism was attributed to soft epitaxy where crystallographic registration between the shish and the kebab was not needed in block copolymer nfsks nanofiber induced polymer crystallization brings the block copolymer to the vicinity of the nanofibers and the block copolymer further phase separated into lamellar structure templated by the nanofiber the resultant hierarchical architecture is of technological interest because it provides a platform for incorporating different functionalities into nanoscale polymer fibers in an ordered fashion,"['dong', 'li', 'chen', 'shah', 'wang']",pub.1056194588,2010,crystalline block copolymer decorated hierarchically ordered polymer nanofibers,,"['chen', 'dong', 'wang', 'shah', 'li']"
miss,WOS:000227760100050,2005,influence of nanoparticles on miscibility of polymer blends a simple theory,we propose a simple theory describing the influence of nanoparticles on thermodynamics of binary polymer mixture in particular we consider the case in which nanoparticles preferentially segregate into one of the polymeric components depending on the particle radius r p and the polymer degree of polymerization n addition of nanoparticles can either promote or hinder mixing of the polymers we calculate how the addition of nanoparticles shifts the spinodal of the polymer blend these results help to improve understanding of recent simulations on the dynamics of polymer particle mixtures,['ginzburg'],pub.1056189633,2005,influence of nanoparticles on miscibility of polymer blends a simple theory,,['ginzburg']
miss,WOS:000368007100064,2016,the link between coherent burst oscillations burst spectral evolution and accretion state in u,coherent oscillations and the evolution of the x ray spectrum during thermonuclear x ray bursts in accreting neutron star x ray binaries have been studied intensively but separately we analysed all the x ray bursts of the source u with the rossi x ray timing explorer we found that the presence of burst oscillations can be used to predict the behaviour of the blackbody radius during the cooling phase of the bursts if a burst shows oscillations during the cooling phase the blackbody radius remains more or less constant for similar to similar to s whereas in bursts that do not show oscillations the blackbody radius either remains constant for more than similar to similar to s or it shows a rapid faster than similar to s decrease and increase both the presence of burst oscillations and the time dependent spectral behaviour of the bursts are affected by accretion rate we also found that the rise time and convexity of the bursts light curve are different in bursts with and without oscillations in u bursts with oscillations have a short rise time similar to s and show both positive and negative convexity whereas bursts without oscillations have a long rise time similar to s and mostly positive convexity this is consistent with the idea that burst oscillations are associated with off equator ignition,"['zhang', 'mendez', 'zamfir', 'cumming']",pub.1059917791,2016,the link between coherent burst oscillations burst spectral evolution and accretion state in u,,"['zhang', 'mendez', 'zamfir', 'cumming']"
miss,WOS:000341414900121,2014,the influence of mold deflection on the prediction of packing pressure decay and part shrinkage,injection molding simulation traditionally considers the molding cavity to be a rigid fixed volume to be filled however disagreement is often observed between measured cavity pressures and predicted cavity pressures at the end of the packing phase in this study a coupled approach is implemented to include the effect of mold deflection in the flow simulation of the injection molding process including the packing phase through comparison to our database of molding experiments in instrumented molds the significant impact of mold deflection on in cavity packing pressure decay is demonstrated and improved simulation accuracy is achieved a simple methodology for determining the degree of mold deflection of any mold is also proposed this study will also demonstrate the impact of improved cavity pressure predictions on shrinkage predictions and provide comparison to measured shrinkages for a range of polymer materials molding geometries and processing conditions,['costa'],pub.1098510015,2014,the influence of mold deflection on the prediction of packing pressure decay and part shrinkage,,['costa']
miss,WOS:000424021700081,2018,a comprehensive alpha heating model for inertial confinement fusion,a comprehensive model is developed to study alpha heating in inertially confined plasmas it describes the time evolution of a central low density hot spot confined by a compressible shell heated by fusion alphas and cooled by radiation and thermal losses the model includes the deceleration stagnation and burn phases of inertial confinement fusion implosions and is valid for sub ignited targets with x amplification of the fusion yield from alpha heating the results of radiation hydrodynamic simulations are used to derive realistic initial conditions and dimensionless parameters for the model it is found that most of the alpha energy similar to produced before bang time is deposited within the hot spot mass while a small fraction similar to drives mass ablation off the inner shell surface and its energy is recycled back into the hot spot of the bremsstrahlung radiation emission similar to is deposited in the hot spot similar to is recycled back in the hot spot by ablation off the shell and similar to leaves the hot spot we show here that the hot spot shocked shell and outer shell trajectories from this analytical model are in good agreement with simulations a detailed discussion of the effect of alpha heating on the hydrodynamics is also presented published by aip publishing,"['bose', 'howard', 'sanz', 'christopherson', 'betti', 'spears', 'woo', 'campbell']",pub.1100249394,2018,a comprehensive alpha heating model for inertial confinement fusion,,"['christopherson', 'betti', 'bose', 'howard', 'woo', 'campbell', 'sanz', 'spears']"
miss,WOS:000274117800004,2009,a generic approach by non linear optimisation for complex processes application example coordinated control in combined sewer networks,the algorithm based on nonlinear optimisation as presented in this paper is applicable to the control of complex processes the systematic approach is doing without the formulation of rules in case of competing control targets a weighting in the sense of minimising a cost criterion is done as application example coordinated control in combined sewer networks is presented,"['messmer', 'papageorgiou']",pub.1026964525,2009,ein generischer regelungsansatz auf der basis nichtlinearer optimierung fur komplexe prozessea generic approach by non linear optimisation for complex processes,der in diesem artikel vorgestellte algorithmus auf der basis nichtlinearer optimierung lasst sich auf die regelung komplexer strecken anwenden der systematische ansatz ist modellbasiert und kommt ohne die formulierung von regeln aus bei konkurrierenden regelungszielen erfolgt eine abwagung im sinne der minimierung eine kostenkriteriums als anwendungsbeispiel wird die verbundsteuerung in mischwasser kanalnetzen prasentiert,"['meßmer', 'papageorgiou']"
miss,WOS:000364656800008,2015,quality indicators in support of intravenous therapy in a university hospital a contribution of nursing,objectives to understand the indicators of quality of care for intravenous therapy in the neonatal intensive care unit of a university hospital method a non experimental descriptive study with a quantitative approach in the nicu of a university hospital through a systematic survey on the protocol of intravenous care peripheral venous access picc and central venous catheter excel and presented in tables statistical treatment where the data were pooled and processed in microsoft office program was conducted the study was approved by the cep huap uff under protocol results in the data analysis the results showed a greater need for technical training and maintenance of venous access catheter peripheral picc and umbilical catheter conclusion so the health professional should facilitate and promote patient safety for the sake of your well being and quality of life avoiding the risks and adverse effects,"['lutterbach riker branco', 'rodrigues', 'de souza rosa barbosa', 'augusta marques bonazzi', 'alves', 'pereira de souza']",pub.1074160011,2015,quality indicators in support of intravenous therapy in a university hospital a contribution of nursing,,"['barbosa', 'alves', 'rodrigues', 'branco', 'souza', 'bonazzi']"
