error_type,wos_id,wos_year,wos_title,wos_abstract,wos_last_names,ds_id,ds_year,ds_title,ds_abstract,ds_last_names
miss,WOS:000189040100011,2004,alterations in the autofluorescence decay time in the fundus after oxygen provocation,background alterations in the equilibrium of redox pairs of co enzymes give information about the metabolic state in the citric acid cycle as well as in the respiratory chain fluorescence properties are different between the reduced and oxidised states of co enzymes so that a change of the oxygen partial pressure can be sensitively detected in the tissue therefore it was investigated whether the autofluorescence of co enzymes is detectable in the living fundus method the provocation of metabolism was realised by inspiration of oxygen the time resolved autofluorescence was detected by a single photon counting technique the decay behaviour of autofluorescence was approximated by a bi exponential model for evaluation of the results histograms of decay times tau and tau calculated in defined ranges around the macula and optic disc before during and after inhaling oxygen results the calculated decay times corresponded in the macula to the decay times of fad and nadh given in the literature connective tissue in the optic disc also showed fluorescence conclusions changes in the histograms of decay rates demonstrate that provocation of metabolism is detectable by measurement of time resolved autofluorescence this method reveals the evaluation of metabolism at the cellular level as a new diagnostic possibility,"['doebbecke', 'schweitzer', 'hammer', 'anders', 'schenke']",pub.1026448342,2004,veranderungen der autofluoreszenzlebensdauer am fundus nach sauerstoffprovokation,background alterations in the equilibrium of redox pairs of co enzymes give information about the metabolic state in the citric acid cycle as well as in the respiratory chain fluorescence properties are different between the reduced and oxidised states of co enzymes so that a change of the oxygen partial pressure can be sensitively detected in the tissue therefore it was investigated whether the autofluorescence of co enzymes is detectable in the living fundus method the provocation of metabolism was realised by inspiration of oxygen the time resolved autofluorescence was detected by a single photon counting technique the decay behaviour of autofluorescence was approximated by a bi exponential model for evaluation of the results histograms of decay times tau and tau were calculated in defined ranges around the macula and optic disc before during and after inhaling oxygen results the calculated decay times corresponded in the macula to the decay times of fad and nadh given in the literature connective tissue in the optic disc also showed fluorescence conclusions changes in the histograms of decay rates demonstrate that provocation of metabolism is detectable by measurement of time resolved autofluorescence this method reveals the evaluation of metabolism at the cellular level as a new diagnostic possibility,"['schweitzer', 'hammer', 'anders', 'doebbecke', 'schenke']"
miss,WOS:000179422500001,2002,atypical epstein barr virus ebv infections in childhood and adolescence,the clinical syndrome of acute infectious mononucleosis is predominantly a disease of older children and adolescents primary ebv infection in younger infants is often subclinical complications may affect any organ system and are usually mild in the majority of cases acute infectious mononucleosis has an excellent prognosis severly immuncompromised children and adolescents i e under immunosuppressive therapy after stem cell transplantation may develop ebv b cell lymphoproliferative disorders and malignant b cell lymphoma in this review mainly the following forms of atypical ebv infections are described in detail fulminant mostly fatal acute infectious mononucleosis following primary ebv infection may occur sporadically approx per cases of acute infectious mononucleosis in aprox of boys with x linked lymphoproliferative disease xlp and in very rare cases of a fulminant ebv t cell lymphoproliferative disorder no efficient therapy exists so far early allogeneic stem cell transplantation in boys with xlp may prevent fatal acute infectious mononucleosis and other complications chronic active ebv caebv infection is characterized by recurrent clinical episodes of severe infectious mononucleosis over months or years and additional unusual clinical signs and complications such as coronary artery aneurisms hypersensitivity to mosquito bites and hydroa vacciniforme as well as an markedly increased risk for malignant lymphoma mostly of a t cell type in general prognosis of caebv infection is poor allogeneic stem cell transplantation may lead to clinical remission ebv associated hemophagocytic syndrome may occur as an independent disorder ebv related hemophagocytic lymphhistiocytosis ebv hlh or as a serious complication of fatal infectious mononucleosis or caebv infection early treatment with etoposide cyclosporine a and corticosteroids may improve the otherwise poor prognosis the pathogenesis of atypical ebv infections is not known in most cases further molecular and immunologic studies may help to characterize these severe disorders and to develop more specific and more efficient therapies,"['hugle', 'borte', 'tefs', 'schuster']",pub.1020719401,2002,atypische epstein barr virus ebv infektionen im kindes und jugendalter,die akute infektiose mononukleose ist die typische klinische manifestation der primarinfektion mit dem epstein barr virus ebv bei immunkompetenten alteren kindern und adoleszenten bei kleineren kindern kann die symptomatik milder ausfallen oder ganz fehlen komplikationen konnen alle organsysteme betreffen die prognose ist in den meisten fallen sehr gut bei stark eingeschrankter zellularer immunitat z b immunsuppressive therapie immundefekte konnen sowohl nach einer ebv primarinfektion als auch im rahmen einer reaktivierung b zell lymphoproliferative krankheitsbilder und maligne lymphome auftreten weiterhin konnen folgende atypische krankheitsbilder im rahmen von ebv infektionen vorkommen die fulminante meist fatal verlaufende akute infektiose mononukleose tritt in sporadischer form ca auf aller falle einer akuten infektiosen mononukleose bei ca aller jungen mit x chromosomaler lymphoproliferativer erkrankung xlp und in seltenen fallen auch im rahmen eines foudroyanten ebv t zell lymphoproliferativen krankheitsbildes auf eine suffiziente therapie gibt es noch nicht bei knaben mit xlp kann eine fruhzeitige allogene stammzelltransplantation zur kompletten immunrekonstitution und somit schutz vor o g komplikation fuhren die chronisch aktive ebv caebv infektion die uberwiegend im asiatischen raum beobachtet wird ist durch eine rezidivierende mononukleosesymptomatik uber viele monate bzw jahre durch das zusatzliche auftreten von ungewohnlichen komplikationen wie z b koronaraneurysmen uberempfindlichkeit gegenuber moskitostichen und einer hydroa vacciniforme sowie durch ein stark erhohtes lymphomrisiko charakterisiert die prognose ist meist schlecht eine etablierte therapie existiert nicht eine allogene stammzelltransplantation fuhrte in einzelfallen zu einer klinischen remission das ebv assoziierte hamophagozytosesyndrom kommt als eigenstandiges krankhheitsbild epstein barr virus assoziierte hamophagozytische lymphohistiozytose ebv hlh und als komplikation bei der fulminanten akuten mononukleose sowie der caebv infektion vor der fruhzeitige einsatz von etoposid ciclosporin a und kortikosteroiden kann die ansonsten meist schlechte prognose verbessern die pathogenese der atypischen ebv infektionen ist noch weitgehend unbekannt eine weitere molekulare und immunologische abklarung und charakterisierung der einzelnen krankheitsbilder wird moglicherweise helfen spezifischere und effizientere therapiestrategien zu entwickeln,"['schuster', 'hugle', 'tefs', 'borte']"
miss,WOS:000477799100016,2019,scientific evidence on non pharmacological methods for relief of labor pain,objective to identify studies on the efficacy of non pharmacological methods in reducing labor pain in the national and international literature methods integrative review in the medline pubmed scopus cinahl lilacs and bdenf databases limiting to studies published between and in portuguese english and spanish the pico methodology was used to build the research question and select the controlled and uncontrolled descriptors which were combined with the and or and not boolean operators results a total of articles were selected the non pharmacological methods found were acupuncture and its core variations acupressure and auriculotherapy hydrotherapy perineal exercises with the swiss ball thermal therapies and other methods conclusion acupuncture and acupressrue worked on both physiological aspects of pain and the subjective nature of pain the warm bath music therapy aromatherapy and breathing techniques promoted relaxation and decreased the levels of anxiety thermal therapies contributed to local analgesia in regions affected by pain exercises with the swiss ball were important for pain relief and the vertical position was important for labor,"['santos', 'dantas e silva', 'de oliveira gouveia', 'alves mascarenhas', 'lima', 'furtado jorge', 'porfirio moura', 'negreiros']",pub.1119936648,2019,evidencias cientificas sobre metodos nao farmacologicos para alivio a dor do parto,resumo objetivo identificar na literatura nacional e internacional estudos sobre a eficacia de metodos nao farmacologicos na reducao da dor do parto metodos revisao integrativa realizada nas bases de dados medline pubmed scopus cinahl lilacs e bdenf com recorte temporal entre os anos de a em portugues ingles e espanhol utilizado a metodologia pico para construir a pergunta de pesquisa e selecionar descritores controlados e nao controlados que foram combinados com os operadores booleanos and or e not resultados foram selecionados artigos dentre os metodos nao farmacologicos encontrados destacam se a acupuntura e suas principais variacoes acupressao e auriculoterapia hidroterapia exercicios perineais com a bola suica terapias termicas e os demais metodos conclusao a acupuntura e a acupressao agem tanto sobre aspectos fisiologicos da dor como sobre sua subjetividade o banho quente de aspersao a musicoterapia a aromaterapia e as tecnicas de respiracao promovem o relaxamento e a diminuicao dos niveis de ansiedade as terapias termicas contribuem para a analgesia local de regioes afetadas pela dor os exercicios na bola suica sao importantes para reduzir a dor e adotar a posicao vertical importante na progressao do trabalho de parto abstract objective to identify studies on the efficacy of non pharmacological methods in reducing labor pain in the national and international literature methods integrative review in the medline pubmed scopus cinahl lilacs and bdenf databases limiting to studies published between and in portuguese english and spanish the pico methodology was used to build the research question and select the controlled and uncontrolled descriptors which were combined with the and or and not boolean operators results a total of articles were selected the non pharmacological methods found were acupuncture and its core variations acupressure and auriculotherapy hydrotherapy perineal exercises with the swiss ball thermal therapies and other methods conclusion acupuncture and acupressure worked on both physiological aspects of pain and the subjective nature of pain the warm bath music therapy aromatherapy and breathing techniques promoted relaxation and decreased the levels of anxiety thermal therapies contributed to local analgesia in regions affected by pain exercises with the swiss ball were important for pain relief and the vertical position was important for labor resumen objetivo identificar en la literatura nacional e internacional estudios sobre la eficacia de metodos no farmacologicos para reducir el dolor de parto metodos revision integradora realizada en las bases de datos medline pubmed scopus cinahl lilacs y bdenf con un recorte temporal entre los anos y en portugues ingles y espanol se utilizo la metodologia pico para elaborar la pregunta de investigacion y seleccionar descriptores controlados y no controlados que fueron combinados con los operadores booleanos and or y not resultado se seleccionaron articulos entre los metodos no farmacologicos encontrados se destacan la acupuntura y sus principales variantes acupresion y auriculoterapia hidroterapia ejercicios perineales con pelota suiza terapias termicas y demas metodos conclusion la acupuntura y la acupresion actuan tanto sobre aspectos fisiologicos del dolor como sobre su subjetividad la ducha caliente la musicoterapia la aromaterapia y las tecnicas de respiracion promueven la relajacion y la reduccion de los niveles de ansiedad las terapias termicas contribuyen como analgesico local en regiones afectadas por el dolor los ejercicios con pelota suiza son importantes para reducir el dolor y adoptar la posicion vertical importante en la progresion del trabajo de parto,"['mascarenhas', 'lima', 'dantas e silva', 'dos santos negreiros', 'santos', 'moura', 'de oliveira gouveia', 'jorge']"
miss,WOS:000238438600006,2006,time lapses robert smithson s mobile landscapes,imagine yourself in central park one million years ago you would be standing on a vast ice sheet a mile glacial wall as much as feet thick alone on the vast glacier you would not sense its slow crushing scraping ripping movement as it advanced south leaving great masses of rock debris in its wake under the frozen depths where the carousel now stands you would notice the effect on the bedrock as the glacier dragged itself along,"['yusoff', 'gabrys']",pub.1064159284,2006,cultural geographies in practice,imagine yourself in central park one million years ago you would be standing on a vast ice sheet a mile glacial wall as much as feet thick alone on the vast glacier you would not sense its slow crushing scraping ripping movement as it advanced south leaving great masses of rock debris in its wake under the frozen depths where the carousel now stands you would notice the effect on the bedrock as the glacier dragged itself along,"['yusoff', 'gabrys']"
miss,WOS:000448413900029,2018,silibinin to improve cancer therapeutic as an apoptotic inducer autophagy modulator cell cycle inhibitor and micrornas regulator,silibinin is a natural plant polyphenol with high antioxidant and anticancer properties which causes broad spectrum efficacy against cancer including cell cycle arrest and apoptosis in most cancer cell types silibinin by modulating the apoptosis cell cycle progression and autophagic pathways in various cellular and molecular routs might be used to design more effective anticancer strategies silibinin also regulates aberrant mirnas expression linked to many aspects of cell biology in cancer maybe the most interesting aspect of silibinin is its ability to trigger multiple cellular signaling pathways to induce a particular biologic effect in various cell types this review discusses investigations supporting the ability of silibinin to be as a natural modulator of involved cellular biological events in cancer progression in this review we introduce the salient features of silibinin therapy to optimize clinical outcomes for oncology patients the goal of the treatments is to make it possible to eliminate the tumor with the minimum side effects and cure the patient in the early stage cancer therefore plant extracts such as silibinin can be included in the treatments,"['rinner', 'mokhtarzadeh', 'baradaran', 'jahanafrooz', 'motamed']",pub.1107479908,2018,silibinin to improve cancer therapeutics as an apoptotic inducer autophagy modulator cell cycle inhibitor and micrornas regulator,silibinin is a natural plant polyphenol with high antioxidant and anticancer properties which causes broad spectrum efficacy against cancer including cell cycle arrest and apoptosis in most cancer cell types silibinin by modulating the apoptosis cell cycle progression and autophagic pathways in various cellular and molecular routs might be used to design more effective anticancer strategies silibinin also regulates aberrant mirnas expression linked to many aspects of cell biology in cancer maybe the most interesting aspect of silibinin is its ability to trigger multiple cellular signaling pathways to induce a particular biologic effect in various cell types this review discusses investigations supporting the ability of silibinin to be as a natural modulator of involved cellular biological events in cancer progression in this review we introduce the salient features of silibinin therapy to optimize clinical outcomes for oncology patients the goal of the treatments is to make it possible to eliminate the tumor with the minimum side effects and cure the patient in the early stage cancer therefore plant extracts such as silibinin can be included in the treatments,"['zohreh', 'nasrin', 'beate', 'ahad', 'behzad']"
miss,WOS:000260255600017,2008,characterization of the bacterial population and chemistry in the bottom sediment of a laterally subdivided drinking water reservoir system,sediments in standing waters are complex habitats that are able to provide favorable living conditions for manifold microbial species the aim of this study was to investigate the spatial and seasonal composition of bacteria in freshwater sediments and the chemical conditions four sampling points were investigated at monthly intervals along the flow of water from a pre reservoir down to the main dam of the saidenbach reservoir a drinking water reservoir located in saxony germany selected chemical criteria of the sediments were analyzed as well as the physical conditions of the water body at the chosen sites redox sensitive chemical criteria such as nitrogen sulfur iron and manganese compounds displayed very steep vertical gradients within the sediment phylogenetic composition of the communities was investigated utilizing clone libraries and catalyzed reporter deposition fluorescence in situ hybridization card fish up to of the cells that were stained with propidium iodide hybridized with probes for bacteria and archaea this amount decreased with sediment depth the predominant bacterial groups found in the sediment were alpha proteobacteria especially at the sampling point with a high content of planktogenic organic material closest to the main darn as well as beta proteobacteria and the cytophaga flauobacterium cluster clone libraries allowed a more detailed view of the microbial diversity within the detected phylogenetic groups despite an observed variation of alpha proteobacteria and bacteria belonging to the cytophaga flauobacterium cluster a regression analysis showed very weak multiple correlation coefficients between chemical criteria and the analyzed broad phylogenetic bacterial groups c elsevier gmbh all rights reserved,"['roeske', 'uhlmann', 'roeske']",pub.1027062923,2008,characterization of the bacterial population and chemistry in the bottom sediment of a laterally subdivided drinking water reservoir system,sediments in standing waters are complex habitats that are able to provide favorable living conditions for manifold microbial species the aim of this study was to investigate the spatial and seasonal composition of bacteria in freshwater sediments and the chemical conditions four sampling points were investigated at monthly intervals along the flow of water from a pre reservoir down to the main dam of the saidenbach reservoir a drinking water reservoir located in saxony germany selected chemical criteria of the sediments were analyzed as well as the physical conditions of the water body at the chosen sites redox sensitive chemical criteria such as nitrogen sulfur iron and manganese compounds displayed very steep vertical gradients within the sediment phylogenetic composition of the communities was investigated utilizing clone libraries and catalyzed reporter deposition fluorescence in situ hybridization card fish up to of the cells that were stained with propidium iodide hybridized with probes for bacteria and archaea this amount decreased with sediment depth the predominant bacterial groups found in the sediment were α proteobacteria especially at the sampling point with a high content of planktogenic organic material closest to the main dam as well as β proteobacteria and the cytophaga flavobacterium cluster clone libraries allowed a more detailed view of the microbial diversity within the detected phylogenetic groups despite an observed variation of α proteobacteria and bacteria belonging to the cytophaga flavobacterium cluster a regression analysis showed very weak multiple correlation coefficients between chemical criteria and the analyzed broad phylogenetic bacterial groups,"['roske', 'roske', 'uhlmann']"
miss,WOS:000331920700005,2014,behavior and design modification of rbs moment connections with composite beams,reduced beam section rbs connections are innovative connections for steel beam composite frames the current design procedure for rbs connections is based on bare steel beams for rbs connections with composite beams the potential of fracture at the beam bottom flange increases because the strains at the corresponding location increase this paper focuses on the behavior of rbs connections with composite beams a mathematical model of the rbs connections with composite beams is derived first then an amplification factor is proposed for the design of the rbs connections with composite beams parametric analyses based on the mathematical model are conducted to examine the influence of the slab dimension reinforcement and the beam dimension on the amplification factor the simplified design formula is proposed for the amplification factor based on a large number of theoretical data from the parametric analysis finally the mathematical models are verified by the finite element fe models it is found that the proposed design formula can give satisfactory results for considering the slab effects in the design of the rbs connections with composite beams c elsevier ltd all rights reserved,"['huang yuan', 'yi weijian', 'xu ming', 'zhang rui']",pub.1036476311,2014,behavior and design modification of rbs moment connections with composite beams,reduced beam section rbs connections are innovative connections for steel beam composite frames the current design procedure for rbs connections is based on bare steel beams for rbs connections with composite beams the potential of fracture at the beam bottom flange increases because the strains at the corresponding location increase this paper focuses on the behavior of rbs connections with composite beams a mathematical model of the rbs connections with composite beams is derived first then an amplification factor is proposed for the design of the rbs connections with composite beams parametric analyses based on the mathematical model are conducted to examine the influence of the slab dimension reinforcement and the beam dimension on the amplification factor the simplified design formula is proposed for the amplification factor based on a large number of theoretical data from the parametric analysis finally the mathematical models are verified by the finite element fe models it is found that the proposed design formula can give satisfactory results for considering the slab effects in the design of the rbs connections with composite beams,"['huang', 'yi', 'zhang', 'xu']"
miss,WOS:000307964900006,2012,end guadalupian mass extinction and negative carbon isotope excursion at xiaojiaba guangyuan sichuan,the end paleozoic biotic crisis is characterized by two phase mass extinctions the first strike resulting in a large decline of sessile benthos in shallow marine environments occurred at the end guadalupian time in order to explore the mechanism of organisms demise detailed analyses of depositional facies fossil record and carbonate carbon isotopic variations were carried out on a maokou wujiaping boundary succession in northwestern sichuan sw china our data reveal a negative carbon isotopic excursion across the boundary the gradual excursion with relatively low amplitude aeuro degrees favors a long term influx of isotopically light c sourced by the emeishan basalt trap rather than by rapid releasing of gas hydrate the temporal coincidence of the beginning of accelerated negative carbon isotopic excursion with onsets of sea level fall and massive biotic demise suggests a cause effect link between them intensive volcanic activity of the emeishan trap and sea level fall could have resulted in detrimental environmental stresses and habitat loss for organisms particularly for those benthic dwellers leading to their subsequent massive extinction,"['wang jianguo', 'yu hao', 'wei hengye', 'chen daizhao']",pub.1004390345,2012,end guadalupian mass extinction and negative carbon isotope excursion at xiaojiaba guangyuan sichuan,the end paleozoic biotic crisis is characterized by two phase mass extinctions the first strike resulting in a large decline of sessile benthos in shallow marine environments occurred at the end guadalupian time in order to explore the mechanism of organisms demise detailed analyses of depositional facies fossil record and carbonate carbon isotopic variations were carried out on a maokou wujiaping boundary succession in northwestern sichuan sw china our data reveal a negative carbon isotopic excursion across the boundary the gradual excursion with relatively low amplitude favors a long term influx of isotopically light c sourced by the emeishan basalt trap rather than by rapid releasing of gas hydrate the temporal coincidence of the beginning of accelerated negative carbon isotopic excursion with onsets of sea level fall and massive biotic demise suggests a cause effect link between them intensive volcanic activity of the emeishan trap and sea level fall could have resulted in detrimental environmental stresses and habitat loss for organisms particularly for those benthic dwellers leading to their subsequent massive extinction,"['wei', 'chen', 'yu', 'wang']"
miss,WOS:000186981300009,2003,significant reduction of nosocomial infectious stratified analysis of prevalence national studies performed in and in french north interegion,background in france repeated prevalence studies of nosocomial infections ni are part of governmental plan against ni built in by the ministry of health to evaluate strand of ni prevalence we performed a comparative analysis of two successive national point prevalence surveys occurring in and for the northern france method comparison concerned the hospitals which participated in the two studies of and in northern france the studies were designed as a point prevalence survey on voluntary basis for each patient risk factors and presence of active ni at the day of the study were recorded on standardised form criteria of ni used were these of recommendations of ctin and of cclin north guideline prevalence rate pr and frequency of risk factors were compared the risk factors significantly linked to ni by logistic regression were used to build a score of five risk levels of ni puvarisk allowing an adjusted comparison of the years results total of hospitals participated at the two studies including respectively and patients between and crude pr of infected patients and of ni decreased respectively from to and to p years immunosuppression surgery in the past days urinary tract and central catheter in patients with a low risk level prevarisk the relative decrease of infected patients and ni pr were of and the decrease was not significant for patients with high risk level prevarisk greater than or equal to conclusion our analyses show a decrease of pr adjusted on risk factors especially in patients with a low risk level these result suggest an efficacy of program against ni in studied hospitals especially for patients for whom ni would be potentially avoidable c editions scientifiques et medicales elsevier sas tous droits reserves,"['carbonne', 'maugat', 'astagneau']",pub.1044227032,2003,reduction significative des infections nosocomiales analyse stratifiee des enquetes nationales de prevalence conduites en et dans l inter region nord,background in france repeated prevalence studies of nosocomial infections ni are part of governmental plan against ni built in by the ministry of health to evaluate strand of ni prevalence we performed a comparative analysis of two successive national point prevalence surveys occurring in and for the northern france method comparison concerned the hospitals which participated in the two studies of and in northern france the studies were designed as a point prevalence survey on voluntary basis for each patient risk factors and presence of active ni at the day of the study were recorded on standardised form criteria of ni used were these of recommendations of ctin and of cclin north guideline prevalence rate pr and frequency of risk factors were compared the risk factors significantly linked to ni by logistic regression were used to build a score of five risk levels of ni prevarisk allowing an adjusted comparison of the years results total of hospitals participated at the two studies including respectively and patients between and crude pr of infected patients and of ni decreased respectively from to and to p years immunosuppression surgery in the past days urinary tract and central catheter in patients with a low risk level prevarisk the relative decrease of infected patients and ni pr were of and the decrease was not significant for patients with high risk level prevarisk conclusion our analyses show a decrease of pr adjusted on risk factors especially in patients with a low risk level these result suggest an efficacy of program against ni in studied hospitals especially for patients for whom ni would be potentially avoidable,"['maugat', 'carbonne', 'astagneau']"
miss,WOS:000290768500021,2011,a study on odd parity high lying states of the sm atom with three color resonant excitation,the odd parity high lying states of the sm atom are investigated systematically by a three color resonant excitation scheme with two different excitation paths the two intermediate states f ss f and f ss f are employed for paths i and ii respectively fifty seven bound states are detected with paths i and ii in the energy range between and cm while autoionizing states are found in the energy range from to cm not only the level energies of all observed states but also the line widths of autoionizing states are determined the possible impact of configuration interaction on the line shape of autoionizing states is also discussed in addition the total angular momentum is assigned uniquely to most of the states whereas the information about the relative line intensity of all states is also presented,"['li ming', 'dai changjian', 'xie jun']",pub.1028784888,2011,a study on odd parity high lying states of the sm atom with three color resonant excitation,the odd parity high lying states of the sm atom are investigated systematically by a three color resonant excitation scheme with two different excitation paths the two intermediate states fss f and fss f are employed for paths i and ii respectively fifty seven bound states are detected with paths i and ii in the energy range between and cm while autoionizing states are found in the energy range from to cm not only the level energies of all observed states but also the line widths of autoionizing states are determined the possible impact of configuration interaction on the line shape of autoionizing states is also discussed in addition the total angular momentum is assigned uniquely to most of the states whereas the information about the relative line intensity of all states is also presented,"['li', 'dai', 'xie']"
miss,WOS:000323584100007,2013,a bayesian semiparametric dynamic two level structural equation model for analyzing non normal longitudinal data,analyses of non normal data and longitudinal data to study changes in variables measured repeatedly over time have received considerable attention in social and psychological research this paper proposes a dynamic two level nonlinear structural equation model with covariates for analyzing multivariate longitudinal responses that are mixed continuous and ordered categorical variables to cope with the non normal continuous data the corresponding residual errors at both first level and second level models are modeled through a bayesian semiparametric modeling on the basis of a truncated and centered dirichlet process with stick breaking priors the first level model is defined for measures taken at each time point nested within individuals for investigating their characteristics that vary with time while the second level is defined for individuals to assess their characteristics that are invariant with time an algorithm based on the blocked gibbs sampler is implemented for estimation of parameters an efficient model comparison statistic namely the l nu measure is also introduced results of a simulation study indicate that the performance of the bayesian semiparametric estimation is satisfactory the proposed methodologies are applied to a real longitudinal study concerning cocaine use c elsevier inc all rights reserved,"['song xin yuan', 'lu zhao hua', 'chen fei']",pub.1004237967,2013,a bayesian semiparametric dynamic two level structural equation model for analyzing non normal longitudinal data,analyses of non normal data and longitudinal data to study changes in variables measured repeatedly over time have received considerable attention in social and psychological research this paper proposes a dynamic two level nonlinear structural equation model with covariates for analyzing multivariate longitudinal responses that are mixed continuous and ordered categorical variables to cope with the non normal continuous data the corresponding residual errors at both first level and second level models are modeled through a bayesian semiparametric modeling on the basis of a truncated and centered dirichlet process with stick breaking priors the first level model is defined for measures taken at each time point nested within individuals for investigating their characteristics that vary with time while the second level is defined for individuals to assess their characteristics that are invariant with time an algorithm based on the blocked gibbs sampler is implemented for estimation of parameters an efficient model comparison statistic namely the lν measure is also introduced results of a simulation study indicate that the performance of the bayesian semiparametric estimation is satisfactory the proposed methodologies are applied to a real longitudinal study concerning cocaine use,"['song', 'chen', 'lu']"
miss,WOS:000321742300011,2013,venous thromboprophylaxis in medical patients an application review,objective routine thromboprophylaxis despite its well known effectiveness and the fact that venous thromboembolism is a potentially avoidable condition is not fully established in clinical practice the objectives of the present study were to determine how often thromboprophylaxis is used and the presence of thromboembolism risk factors and to verify the appropriateness of its use in medical inpatients assuming a long standing national guideline as a parameter methods this was a retrospective cross sectional study involving inpatients with medical conditions in the adult general ward of a university hospital the review was based on a defined guideline results patients were included in the review at least one risk factor for venous thromboembolism was found in in patients prophylactic heparin was indicated and some kind of heparin was prescribed in regarding the adequacy of prophylaxis of prescriptions were correct regarding prophylaxis indication and dose had incorrect dose or frequency of use had no prophylaxis prescription although it was indicated and in five cases the drugwas prescribed even though it was not indicated conclusion thromboprophylaxis is underused in this population and an inappropriate dose was prescribed in of cases therefore future studies and interventions should include an educational program started from the emergency department care an essential step to bring evidence closer to clinical practice c elsevier editora ltda all rights reserved,"['conterno', 'el fakhouri', 'kerbauy', 'de moraes', 'kerbauy']",pub.1038246490,2013,tromboprofilaxia venosa em pacientes clinicos analise de sua aplicacao,objective routine thromboprophylaxis despite its well known effectiveness and the fact that venous thromboembolism is a potentially avoidable condition is not fully established in clinical practice the objectives of the present study were to determine how often thromboprophylaxis is used and the presence of thromboembolism risk factors and to verify the appropriateness of its use in medical inpatients assuming a long standing national guideline as a parameter methods this was a retrospective cross sectional study involving inpatients with medical conditions in the adult general ward of a university hospital the review was based on a defined guideline results patients were included in the review at least one risk factor for venous thromboembolism was found in in patients prophylactic heparin was indicated and some kind of heparin was prescribed in regarding the adequacy of prophylaxis of prescriptions were correct regarding prophylaxis indication and dose had incorrect dose or frequency of use had no prophylaxis prescription although it was indicated and in five cases the drug was prescribed even though it was not indicated conclusion thromboprophylaxis is underused in this population and an inappropriate dose was prescribed in of cases therefore future studies and interventions should include an educational program started from the emergency department care an essential step to bring evidence closer to clinical practice,"['kerbauy', 'de moraes', 'kerbauy', 'de oliveira conterno', 'el fakhouri']"
miss,WOS:000253212700015,2008,provision of information to patients legal and humanitarian requirements,any treatment to which the patient has not expressly consented constitutes an assault according to our legal system the patient s agreement is therefore necessary for every elective treatment patients cannot give meaningful consent until they have received detailed information on their illness its presumed course the treatment options and the risks they are exposed to both with and without treatment this requires provision of information to allow self determination the requirement for the patient alone to make decisions arises from the personal rights in our german constitution if the information provided has been inadequate the doctor is liable for all negative including life changing consequences regardless of whether or not the risk that has been realised is one that is expressly required to be explained the federal court of justice requires the doctor to address each patient s personality and their fate when providing information bgh nhw it is not permissible for the duty to provide information to be delegated to a third party unless strict obligations are fulfilled bgh vi zr,"['brandt', 'schara']",pub.1036159192,2008,patientenaufklarung,any treatment to which the patient has not expressly consented constitutes an assault according to our legal system the patient s agreement is therefore necessary for every elective treatment patients cannot give meaningful consent until they have received detailed information on their illness its presumed course the treatment options and the risks they are exposed to both with and without treatment this requires provision of information to allow self determination the requirement for the patient alone to make decisions arises from the personal rights in our german constitution if the information provided has been inadequate the doctor is liable for all negative including life changing consequences regardless of whether or not the risk that has been realised is one that is expressly required to be explained the federal court of justice requires the doctor to address each patient s personality and their fate when providing information bgh nhw it is not permissible for the duty to provide information to be delegated to a third party unless strict obligations are fulfilled bgh vi zr,"['schara', 'brandt']"
miss,WOS:000306443200009,2012,continuous haemodialysis with citrate anticoagulation in patients with liver failure three cases,regional citrate anticoagulation for continuous renal replacement therapy provides an efficient alternative to heparin as it reduces the likelihood of haemorrhage in critically ill patients with bleeding risk or coagulopathy and increases the haemofilter survival time liver failure is a classic contraindication of regional citrate anticoagulation since it carries the risk of citrate accumulation and its metabolic complications although it could be attractive for this population of patients with high bleeding risk we report three cases of continuous haemodialysis with regional citrate anticoagulation performed in patients with severe acute liver failure without accumulation in two cases and with a suspected beginning of accumulation in the third case for these patients close monitoring of the total to ionized calcium ratio ph and anion gap is particularly essential to control the safety of citrate infusion increasing effluent flow rate eliminates more calcium bound citrate and therefore limits citrate accumulation and its consequences c societe francaise d anesthesie et de reanimation star published by elsevier masson sas all rights reserved,"['ber', 'crozon', 'allaouchiche', 'rimmele', 'page', 'baillon', 'devauchelle', 'brun']",pub.1051626060,2012,hemodialyse continue avec anticoagulation au citrate chez l insuffisant hepatique a propos de trois cas,regional citrate anticoagulation for continuous renal replacement therapy provides an efficient alternative to heparin as it reduces the likelihood of haemorrhage in critically ill patients with bleeding risk or coagulopathy and increases the haemofilter survival time liver failure is a classic contraindication of regional citrate anticoagulation since it carries the risk of citrate accumulation and its metabolic complications although it could be attractive for this population of patients with high bleeding risk we report three cases of continuous haemodialysis with regional citrate anticoagulation performed in patients with severe acute liver failure without accumulation in two cases and with a suspected beginning of accumulation in the third case for these patients close monitoring of the total to ionized calcium ratio ph and anion gap is particularly essential to control the safety of citrate infusion increasing effluent flow rate eliminates more calcium bound citrate and therefore limits citrate accumulation and its consequences,"['devauchelle', 'page', 'brun', 'ber', 'crozon', 'baillon', 'allaouchiche', 'rimmele']"
