error_type,wos_id,wos_year,wos_title,wos_abstract,wos_last_names,ds_id,ds_year,ds_title,ds_abstract,ds_last_names
false_alarm,WOS:000248635100006,2007,adaptive generalized projective synchronization in different chaotic systems based on parameter identification,in this letter the generalized projective synchronization of different chaotic systems with unknown parameters is investigated by lyapunov stability theory the adaptive control method is proposed to achieve above synchronization phenomenon meanwhile according to the invariance principle of differential equations unknown parameter can be estimated accurately the schemes are successfully applied to two groups of examples the anti phase synchronization between lorenz system and chen system the complete synchronization between hyper chaotic system and eneralized loren system the corresponding numerical results are presented to verify the effectiveness of this method c elsevier b v all rights reserved,"['li', 'xu', 'li']",pub.1022369496,2006,generalized projective synchronization of two chaotic systems by using active control,in this paper an active control method is proposed to projective synchronize two chaotic systems by constructing the response system no matter whether they are identical or not the proposed technique is applied to achieve generalized projective synchronization for the lorenz and chen s systems where all state variables are in a proportional way this property allows us to arbitrarily direct the scaling factor onto a desired value feasibility of the proposed control scheme is illustrated through the numerical examples,['li']
false_alarm,WOS:000303228700015,2012,a new risk criterion in fuzzy environment and its application,since the observed values of security returns in real world problems are sometimes imprecise or vague an increasing effort in research is devoted to study the properties of risk measures in fuzzy portfolio optimization problems in this paper a new risk measure is suggested to gauge the risk resulted from fuzzy uncertainty for this purpose the absolute deviation and absolute semi deviation are first defined for fuzzy variable by nonlinear fuzzy integrals to compute effectively the absolute semi deviations of single fuzzy variable as well as its functions this paper discusses the methods of computing the absolute semi deviation by classical lebesgue stieltjes l s integral after that several useful absolute deviation and absolute semi deviation formulas are established for common triangular trapezoidal and normal fuzzy variables applying the absolute semi deviation as a new risk measure in portfolio optimization three classes of fuzzy portfolio optimization models are developed by combining the absolute semi deviation with expected value operator and credibility measure based on the analytical representation of absolute semi deviations the established fuzzy portfolio selection models can be turned into their equivalent piecewise linear or fractional programming problems since the absolute semi deviation is a piecewise fractional function and pseudo convex on the feasible subregions of deterministic programming models we take advantage of the structural characteristics to design a domain decomposition method to separate a deterministic programming problem into three convex subproblems which can be solved by conventional solution methods or general purpose software finally some numerical experiments are performed to demonstrate the new modeling idea and the effectiveness of the solution method c elsevier inc all rights reserved,"['liu', 'wu', 'chen']",pub.1058403860,2011,a new six connected double layer metal organic framework directed by carboxylate and n containing donor co ligands,,['liu']
false_alarm,WOS:000173603300002,2002,lack of teratogenicity of microcystin lr in the mouse and toad,microcystin lr mc lr is a cyanobacterial toxin generated by the organism microcystis aeruginosa although the hepatotoxicity of this chemical has been characterized the potential developmental toxicity in vertebrates has not been well studied the purpose of this study was to elucidate the effects of this toxin on the in vivo and in vitro development of mammals and the development of an anuran toad initial acute toxicity experiments with female cd mice were accomplished with mc lr administered i p in saline lethality occurred at and mug kg and histopathology revealed massive hepatic necrosis with diffuse hemorrhage developmental toxicity studies were done with mc lr administered i p for day periods gestation days or doses used ranged from to mug kg on gestation day fetuses were weighed and analyzed for gross morphological and skeletal defects no treatment related differences were seen in litter size viability weight or the incidence of anomalies groups of dams dosed with mug kg on gestation days or were allowed to give birth and the growth and development of their pups were followed postnatally there were no significant effects noted in the offspring of the treated dams neurulation staged cd mouse conceptuses were exposed to nm mc lr in whole embryo culture for h no significant increase in abnormalities or developmental delays was observed finally exposure of the developing toad bufo arenarum was done from stage tail bud for days at concentrations of mg l no effect on morphological development or survival was noted in any exposed groups these data indicate that microcystin does not appear to affect development adversely in the mouse in vivo or in vitro or the toad at the doses and exposure parameters used copyright c john wiley sons ltd,"['herkovits', 'hunter', 'hall', 'malarkey', 'marr', 'brownie', 'rosen', 'chernoff']",pub.1002267033,2007,the future of the metropolis and its form,,['hall']
false_alarm,WOS:000339876900037,2014,iterative design method for an image filter to improve the bit error rate in holographic data storage systems,an image filter design method is proposed to improve the bit error rate ber in holographic data storage hds in previous image restoration methods for hds a highly precise point spread function psf was used as the deconvolution filter so performance was strongly dependent on the accuracy of the psf in the proposed method in contrast the image filter is designed without using psf information due to the similar spatial frequency distributions of hds data pages a simple iteration algorithm was developed to obtain an optimized image filter shape and the performance of the designed image filter was verified by both simulation and experimentation the experimental results demonstrated that the ber improved sixfold and greater than tenfold for a nyquist factor of and respectively additionally an improvement of gt in storage density was projected using the proposed filter compared with conventional hds systems,"['jeon', 'park', 'park', 'kim']",pub.1092613430,2017,iterative approach to calculating the order fill rate under purchase dependence,,['park']
false_alarm,WOS:000292667400005,2011,a new sensor for the evaluation of contact stress by inverse analysis during steel strip rolling,knowledge of the contact stress between roll and strip becomes a critical factor in modern high speed rolling mills in this paper an inverse analytical method is developed to determine the contact stress in the roll gap by measuring the stress tensor with fibre optics at only one point inside the roll unlike many inverse methods no matrix inversion is needed because the very small contact length would lead to ill conditioned matrices iterative methods are also not studied because short computation times are desired this approach uses the theory of elasticity on the assumption that the problem is isothermal and planar and relies on the expansion of holomorphic functions into a power series on the other hand the computation time is studied to rapidly optimise the industrial parameters during the rolling process hot cold and temper rolling simulations are given to demonstrate the accuracy of the method and the feasibility of this new kind of sensor taking into account the restrictions e g frequency of acquisition of the local measurement system c elsevier b v all rights reserved,"['ehrlacher', 'legrand', 'weisz patrault']",pub.1052314478,2013,evaluation of contact stress during rolling process by three dimensional analytical inverse method,a fully analytical three dimensional inverse method has been developed in order to evaluate contact stress in the roll bite during rolling process stress measurements can be done by inserting fibre optics inside the roll body however no real measurements were available and simulations have been used instead the inverse method takes as inputs three independent measured or simulated components of the stress tensor under the surface of the roll and evaluates surface tractions of the roll especially in the contact in the roll gap stress deformation and displacements can be obtained in the whole roll as well this approach uses the theory of d isotropic elasticity and relies on displacement harmonic and bi harmonic potentials expanded into a double fourier series along the circumferential and axial directions the identification of the solution involves matrices of size computed off line this simple solution involves mainly the on line computation of fast fourier transform fft of three inputs which takes s for each processor ghz time displayed by scilab good accuracy is obtained and the number of sensors along the axial direction is studied thus this work encourages the development of an on line industrial tool,"['weisz patrault', 'ehrlacher', 'legrand']"
false_alarm,WOS:000310565400012,2012,robustness analysis of wang neural network for online linear equation solving,the wang neural network which could be implemented into circuits can solve online linear equations effectively and efficiently under the ideal noise free condition with the consideration of noises on coefficients and large implementation error robustness analysis of such a model is presented with the upper boundary of the steady state solution error also estimated illustrative examples demonstrate theoretical results about the robustness properties of the wang neural network for solving online linear equations,['chen'],pub.1058373979,2012,comparison of infrared assisted extraction and other techniques for analysis of indigo and indirubin in leaves of isatis indigotica fort,,"['chen', 'zhu', 'yu', 'cai', 'li', 'duan']"
false_alarm,WOS:000302919000027,2011,twist matrix elements,this work summarizes previous attempts to extract the nucleon expectation value of twist operators from cern and slac data speculations about how the new data from jlab upgrade can reduce the large uncertainties are discussed,['lee'],pub.1002761033,2009,transparent and photo stable zno thin film transistors to drive an active matrix organic light emitting diode display panel,,"['park', 'hwang', 'ryu', 'yang', 'byun', 'shin', 'lee', 'lee', 'oh', 'im']"
false_alarm,WOS:000303460700004,2012,energy efficient scheduling of parallel tasks on multiprocessor computers,in this paper scheduling parallel tasks on multiprocessor computers with dynamically variable voltage and speed are addressed as combinatorial optimization problems two problems are defined namely minimizing schedule length with energy consumption constraint and minimizing energy consumption with schedule length constraint the first problem has applications in general multiprocessor and multicore processor computing systems where energy consumption is an important concern and in mobile computers where energy conservation is a main concern the second problem has applications in real time multiprocessing systems and environments where timing constraint is a major requirement our scheduling problems are defined such that the energy delay product is optimized by fixing one factor and minimizing the other it is noticed that power aware scheduling of parallel tasks has rarely been discussed before our investigation in this paper makes some initial attempt to energy efficient scheduling of parallel tasks on multiprocessor computers with dynamic voltage and speed our scheduling problems contain three nontrivial subproblems namely system partitioning task scheduling and power supplying each subproblem should be solved efficiently so that heuristic algorithms with overall good performance can be developed the above decomposition of our optimization problems into three subproblems makes design and analysis of heuristic algorithms tractable a unique feature of our work is to compare the performance of our algorithms with optimal solutions analytically and validate our results experimentally not to compare the performance of heuristic algorithms among themselves only experimentally the harmonic system partitioning and processor allocation scheme is used which divides a multiprocessor computer into clusters of equal sizes and schedules tasks of similar sizes together to increase processor utilization a threelevel energy time power allocation scheme is adopted for a given schedule such that the schedule length is minimized by consuming given amount of energy or the energy consumed is minimized without missing a given deadline the performance of our heuristic algorithms is analyzed and accurate performance bounds are derived simulation data which validate our analytical results are also presented it is found that our analytical results provide very accurate estimation of the expected normalized schedule length and the expected normalized energy consumption and that our heuristic algorithms are able to produce solutions very close to optimum,['li'],pub.1056101506,2014,influence of molecular packing on intramolecular reorganization energy a case study of small molecules,,"['li', 'duan', 'zhang', 'qiu']"
false_alarm,WOS:000229177400011,2005,ownership and operating performance of chinese ipos,we examine changes in operating performance of chinese listed companies around their initial public offerings and focus on the effect of ownership and ownership concentration on ipo performance changes we document a sharp decline in post issue operating performance of ipo firms we also find that neither state ownership nor concentration of ownership is associated with performance changes but there is a curvilinear relation between legal entity ownership and performance changes and between concentration of non state ownership and performance changes our results are robust to different performance measures and industry adjustments these findings suggest that agency conflicts management entrenchment and large shareholders expropriation co exist to influence chinese ipo performance and the beneficial and detrimental effects of state shareholdings tend to offset each other c elsevier b v all rights reserved,['wang'],pub.1058328197,2008,empirical bayes and hierarchical bayes estimation of skew normal populations,,"['bansal', 'maadooliat', 'wang']"
false_alarm,WOS:000245486900017,2007,subchronic toxicity studies of radix astragali extract in rats and dogs,radix astragali extract rae is obtained from astragalus inembranaceus it consists of astragalus polysaccharide and astragalus membranaceus saponins in the study we observed the subchronic toxicity of rae in sprague dawley rats and beagle dogs to evaluate the safety dosage range in clinical application these subjects were daily administered of rae by intra peritoneum or vein for three consecutive months general index were observed such as food intake behavior body weight hematological parameters etc body weight the weight of principal organ and hematology index are normal in experimental groups and control groups the hematological biochemistry examination and histopathology examination of experimental groups are similar to control groups in conclusion our studies clearly demonstrated that rae was safe without any distinct toxicity and side effects the safety dosage range is g kg for rats and g kg for beagle dogs which is equal to or times of that of human g kg say average bw kg respectively c elsevier ireland ltd all rights reserved,"['cheng', 'yang', 'chen', 'ouyang', 'qiong', 'yang', 'yu', 'yang', 'duan', 'huang']",pub.1100235634,2018,a novel indium doped bismuth nanofilm for simultaneous stripping determination of zn ii cd ii and pb ii in river water,,['ouyang']
false_alarm,WOS:000238680600018,2006,the influence of gradient stress on the dielectric properties of perovskite ferroelectric films,in the application of a set of position thickness dependent stress to modified landau devonshire theory the distribution of dielectric constant and the dependence of effective dielectric constant on the film thickness and the temperature have been studied in batio films with fine grains the results show that both the transition temperature and dielectric constant are dependent with positions when t lt t cfmax for both a phase and c phase a layer with small dielectric constant exists near the interface between the film and the substrate which is the dead layer in series capacitor model for c phase when t cfmax gt t gt t c a layer with giant dielectric constant appears in the film and when t gt t cfmax the dielectric constant near the interface is higher than that near the center the series capacitor model is invalid at high temperature for c phase the theoretical results agree with the experiment,['li'],pub.1056957837,2014,coo doping effects on the zno films through ebpdv technique,,"['bernardi', 'maia', 'antonelli', 'mesquita', 'siu li', 'gama']"
false_alarm,WOS:000381236000048,2016,copper ii mediated aerobic oxidation of benzylimidates synthesis of primary alpha ketoamides,a simple and straightforward method for the synthesis of primary alpha ketoamides has been discovered the reaction represents the first example of benzylimidates directly converting to primary alpha ketoamides by using sustainable molecular oxygen as an oxidant this reaction proceeds in the presence of copper ii salt via cleavage of benzylic c h and c o bonds of the benzylimidates with liberation of alcohols as the only byproduct a wide substrate scope operationally mild conditions the use of single substrates and a reaction scaled up to grams make this strategy very attractive and practical furthermore mechanistic studies illustrate that the imidate group adjacent to the benzylic position plays crucial role in facilitating this chemical process,"['kumar', 'kumar', 'shaw', 'thakur']",pub.1056032698,2008,first total synthesis of varitriol,a highly stereoselective total synthesis of varitriol an antitumor natural product has been achieved for the first time from commercially available methyl alpha d mannopyranoside and dihydroxybenzoic acid,"['kumar', 'shaw']"
false_alarm,WOS:000260279200004,2008,single machine scheduling with general learning functions,in this study we consider the single machine scheduling problem with a sum of processing times based learning effect the sum of processing times based learning effect of a job is assumed to be a function of the sum of the normal processing times of the already processed jobs we prove that the shortest processing time spt rule is optimal for the sum of completion times square minimization problem we also show by examples that the optimal schedule for the classical version of the problem is not optimal in the presence of a sum of processing times based learning effect for the following three objective functions the weighted sum of completion times the maximum lateness and the number of tardy jobs but for some special cases we prove that the weighted shortest processing time wsft rule the earliest clue date edd rule and moore s algorithm can construct an optimal schedule for the problem to minimize these objective functions respectively c elsevier ltd all rights reserved,['wang'],pub.1057722969,2003,strongly coupled critical current density values achieved in ybacuo δ coated conductors with near single crystal texture,,"['foltyn', 'arendt', 'jia', 'wang', 'macmanus driscoll', 'kreiskott', 'depaula', 'stan', 'groves', 'dowden']"
false_alarm,WOS:000377880500022,2016,effect of lignin on the co pyrolysis of sludge and cellulose,in order to investigate the role of the lignin in the co pyrolysis process of the sludge and the cellulose the co pyrolysis process was carried out in a thermogravimetry analyzer the result shows that when the proportion of the sludge cellulose lignin was the main co pyrolysis temperature range was narrower the ultimate pyrolysis weight loss was more and the synergistic effect had a longer duration time when the pyrolysis temperature was below degrees c the addition of the lignin could promote the copyrolysis process of the cellulose and the sludge such as the decrease of the activation energy e,"['wei', 'li']",pub.1104316932,2018,effect of low frequency oscillation on performance of hall thrusters,,"['wei', 'li', 'ding', 'yu']"
false_alarm,WOS:000432762300025,2018,counterthreat of attack to deter aggression,a crisis begins when a potential aggressor makes a threat of attack against a target state creating a stalemate the potential aggressor s military technology improves over time but its true military capability or intention is unknown i show that the more sensitive the target state is to the danger of potential aggression the greater the chance that the potential aggressor backs down and the lesser the risk of war by committing to attacking sooner the target state can increase security from aggression my analysis provides a security rationale for counterthreatening to attack to prevent the realization of an aggressor attack c elsevier b v all rights reserved,['kim'],pub.1009131111,2008,selection of rotorcraft models for application to optimal control problems,,"['kim', 'sung', 'park', 'jung', 'yee']"
false_alarm,WOS:000224998200001,2004,architecture design of grid gis and its applications on image processing based on lan,computer technology and its relative subjects developed at very high speed in recent years so is geo information science including geographic information system gis remote sensing rs and global position system gps but with the increase of data many data cannot be used efficiently because of the tremendous amount of data and information and the difficulty of process and transfer through network so how to develop internet technology to solve these problems becomes a difficult problem for current computer experts and geo science experts fortunately grid computing provides us the method to solve this problem effectively grid computing is a resources sharing model presented by computer experts to solve current network resources imbalance problem basing on the application of grid computing on geographical information system gis this paper analyzes the weakness and problems of traditional gis and then gives the method to solve these problems with the technology provided by grid computing and web services after analyzing the characteristic of grid computing this paper expatiates on current application status of grid computing on gis and the problems it faces with the technology of middleware this paper presents the architecture of grid gis and lists the techniques it needs in conclusion this paper concludes that the distributing middleware architecture based on grid geographic markup language gridgml and web services technique is a good solution to current problems this architecture can also solve those problems such as effective resources sharing through internet and advancing international application s efficiency at last we discuss its implementation process based on lan c elsevier inc all rights reserved,"['zheng', 'ming', 'zhou', 'sun', 'cai', 'chen', 'shen', 'luo']",pub.1056794683,2004,design of flexible printed antenna,,"['chen', 'sun']"
false_alarm,WOS:000275805900020,2010,discovery of sulfonamide pyrazole gamma secretase inhibitors,utilizing a pharmacophore hypothesis previously described gamma secretase inhibiting hts hits were evolved into novel tricyclic sulfonamide pyrazoles with high in vitro potency good brain penetration low metabolic stability and high clearance c elsevier ltd all rights reserved,"['konradi', 'sauer', 'pleiss', 'semko', 'brigham', 'goldbach', 'garofalo', 'zhang', 'sham', 'basi', 'keim', 'mattson', 'neitzel', 'quincy']",pub.1011140798,2010,amyloid precursor protein selective gamma secretase inhibitors for treatment of alzheimer s disease,introduction inhibition of gamma secretase presents a direct target for lowering aβ production in the brain as a therapy for alzheimer s disease ad however gamma secretase is known to process multiple substrates in addition to amyloid precursor protein app most notably notch which has limited clinical development of inhibitors targeting this enzyme it has been postulated that app substrate selective inhibitors of gamma secretase would be preferable to non selective inhibitors from a safety perspective for ad therapy methods in vitro assays monitoring inhibitor potencies at app γ site cleavage equivalent to aβ and notch ε site cleavage in conjunction with a single cell assay to simultaneously monitor selectivity for inhibition of aβ production vs notch signaling were developed to discover app selective gamma secretase inhibitors in vivo efficacy for acute reduction of brain aβ was determined in the pdapp transgene model of ad as well as in wild type fvb strain mice in vivo selectivity was determined following seven days x twice per day b i d treatment with mg kg dose to mg kg dose eln and monitoring brain aβ reduction vs notch signaling endpoints in periphery results the app selective gamma secretase inhibitors eln and eln reported here behave as classic gamma secretase inhibitors demonstrate to fold selectivity for inhibiting aβ production compared with notch signaling in cells and displace an active site directed inhibitor at very high concentrations only in the presence of substrate eln demonstrated discordant efficacy for reduction of brain aβ in the pdapp compared with wild type fvb not observed with eln improved in vivo safety of eln was demonstrated in the d repeat dose study in wild type mice where a reduction of brain aβ was observed in mice terminated three hours post last dose at the lowest dose of inhibitor tested no overt in life or post mortem indications of systemic toxicity nor rna and histological end points indicative of toxicity attributable to inhibition of notch signaling were observed at any dose tested conclusions the discordant in vivo activity of eln suggests that the potency of gamma secretase inhibitors in ad transgenic mice should be corroborated in wild type mice the discovery of eln demonstrates that it is possible to develop app selective gamma secretase inhibitors with potential for treatment for ad,"['basi', 'hemphill', 'brigham', 'liao', 'aubele', 'baker', 'barbour', 'bova', 'chen', 'dappen', 'eichenbaum', 'goldbach', 'hawkinson', 'lawler herbold', 'hu', 'hui', 'jagodzinski', 'keim', 'kholodenko', 'latimer', 'lee', 'marugg', 'mattson', 'mccauley', 'miller', 'motter', 'mutter', 'neitzel', 'ni', 'nguyen', 'quinn', 'ruslim', 'semko', 'shapiro', 'smith', 'soriano', 'szoke', 'tanaka', 'tang', 'tucker', 'ye', 'yu', 'wu', 'xu', 'garofalo', 'sauer', 'konradi', 'ness', 'shopp', 'pleiss', 'freedman', 'schenk']"
false_alarm,WOS:000287157200008,2011,a pcr amplification method without dna extraction,to develop a simple and inexpensive method for direct pcr amplification of animal dna from tissues we optimized different components and their concentration in lysis buffer systems finally we acquired the optimized buffer system composed of mmol tris hydroxymethyl aminomethane tris cl ph mmol ethylene diamine tetraacetic edta ph mol nacl and mu g ml proteinase k interestingly the optimized buffer is also very effective when working with common human sample types including blood buccal cells and hair the direct pcr method requires fewer reagents tris cl edta protease k and nacl and less incubation time only min the cost of treating every sample is less than and all steps can be completed on a thermal cycler in a well format so the proposed method will significantly improve high throughput pcr based molecular assays in animal systems and in common human sample types,"['li', 'zhao', 'sulaiman', 'wu', 'xu']",pub.1016940338,2013,a new thin wall beam modal testing method based on single point laser continuous plane scanning vibration measurement,,"['wu', 'qin', 'li', 'zhao']"
false_alarm,WOS:000233650000015,2005,bifurcation of vortex lines in euler flow,a class of euler flows of an ideal incompressible liquid is considered the total kinetic helicity is invariant for barotropic inviscid flow under conservative body forces the topological structure of vortex lines are classified by hopf indices brouwer degrees and linking number in geometry a new mechanism of generation and annihilation of a vortex line is given the evolution equation of the vortex line has been given and its splitting behavior at the critical points is also discussed in detail three length approximation relations in the neighbourhood of singular points are given proportional to t t l proportional to t t l const,['xu'],pub.1122779245,2019,thermodynamic solubility of gatifloxacin in nonaqueous solvent mixtures of n n dimethylformamide plus isopropanol methanol n propanol ethanol,,"['wu', 'xu', 'wang', 'zhao']"
false_alarm,WOS:000405010300007,2017,the effect of biodegradation on gammacerane in crude oils,gammacerane is one of the major biomarkers widely used in depositional environment diagnosis oil family classification and oil source correlation it is generally accepted that gammacerane is more resistant to biodegradation than regular hopanes however whether it is biodegradable as well has not been reported in literatures in order to investigate the effect of biodegradation on gammacerane in crude oils core samples from two biodegraded petroleum accumulations were geochemically characterized by quantitative gc ms analysis all samples are originated from lacustrine source rocks in china and have experienced at least level degree of biodegradation on the scale of peters and moldowan the biomarker guide interpreting molecular fossils in petroleum and ancient sediments prentice hall englewood cliffs both case histories showed the concentration of gammacerane decrease with increasing severity of biodegradation indicating the destruction of gammacerane by biodegradation a whole series of norhopanes paralleling the alpha beta hopanes up to c together with c alpha bisnorneohopane c nordiahopane and c norgammacerane is found in the liaohe sample suite but c c norhopane and norgammacerane are almost undetectable in the junggar case the gammacerane in the liaohe case study appear to be altered simultaneously with hopanes although the rate of gammacerane alteration is slower its susceptibility to biodegradation is similar to alpha h trisnorneohopane ts and alpha h trisnorhopane tm but more vulnerable than alpha norneohopane c ts alpha methyl alpha h norhopane c diahopane and pregnanes the gammacerane in the junggar oils appear to be less biodegradable than the liaohe case history it was altered simultaneously with pregnanes and c ts but faster than c diahopane the present data suggest that biodegradation sequence is not universal since the relative rates of biodegradation of different compound classes depend upon specific environmental conditions like the case of hopane demethylation the mechanism of gammacerane biodegradation is not straightforward while the conversion of gammacerane to norgammacerane is not quantitatively balanced in the liaohe case history no norgammacerane has been formed from the degradation of gammacerane in the junggar case history the ratio of gammacerane to regular hopanes increases with biodegradation degree especially at extreme levels of degradation gammacerane index is no longer valid for depositional environment assessment or oil source correlation,['huang'],pub.1120258077,2019,examining the factor structure and psychometric properties of the chinese version of the life orientation test in older chinese immigrants,,"['huang', 'lo', 'fiocco']"
false_alarm,WOS:000241226200007,2006,life cycle evaluation of co recovery and mineral sequestration alternatives,co fixation technologies such as mineral sequestration that is the storage of co as carbonate rocks are beginning to emerge as means to mitigate global climatic change in this study the life cycle assessment lca approach is applied to quantify the effective systemwide environmental impacts of co sequestration in mineral rocks five alternative processes for mineral sequestration are compared in combination with various co recovery technologies simapro s eco indicator hierarchist average version is used for generating the impact assessment results and sensitivity analysis was carried out to compare the results with other possible weighting options finally the sequestration effectiveness parameter was calculated for the various combinations of co recovery and mineral sequestration options,"['khoo', 'tan']",pub.1055498638,2006,life cycle investigation of co recovery and sequestration,the life cycle assessment of four co recoverytechnologies combined with nine co sequestration systems serves to expand the debate of co mitigation methods beyond a single issue prevention of global warming to a wider range of environmental concerns resource depletion acidic and toxic gases wastes etc so that the overall and unexpected environmental impacts may be revealed,"['khoo', 'tan']"
false_alarm,WOS:000286146700005,2011,wired for fun narratives by members of china s e generation,drawing upon narratives from china s e generation the urban only child generation this study explores how the internet as a cultural tool is actually being taken up by young people and made meaningful for themselves within the socio cultural context of today s china the narratives revolve around their perceptions and experiences of the net in some major domains of their lives recreation the self learning study work and sociability it shows that the importance they attached to the internet for recreation and the less importance for the other domains is directly related to their social biographical situations assigning relevance and meaning of the internet to their lives the participants drew different aspects of these situations into the foreground such as inter alia only child status high parental expectations the exam oriented educational system being young lack of authority in the family and society the competitive labour market and the emerging adulthood in the only child family,['liu'],pub.1059797028,2012,china s rare earths export quotas out of the china raw materials gate but past the wto s finish line,,"['liu', 'maughan']"
false_alarm,WOS:000252517200008,2008,a note of an o n log n time algorithm for all pairs shortest paths,we improve the all pairs shortest path algorithm given by takaoka to time complexity o n log n our improvement is achieved by using a smaller table and therefore saves time for the algorithm c elsevier b v all rights reserved,['han'],pub.1059157978,2012,design of a superconducting magnet for cads,,"['yang', 'ma', 'wu', 'zheng', 'du', 'han', 'guan', 'he']"
false_alarm,WOS:000246613300008,2007,prognostic biomarkers in renal cell carcinoma,a hallmark of renal cell carcinoma is its variable prognosis surgical resection of primary renal cell carcinoma can be curative when the disease is localized however approximately of patients with early stages of localized renal cell carcinomas subsequently develop metastasis after the primary tumor is removed the median survival for patients with metastatic disease is approximately months therefore there is a great need for biomarkers to predict metastasis and prognosis many prognostic biomarkers were studied in the past decade in recent years several promising biomarkers including caix b h and imp have also been identified by large retrospective studies further validation of these biomarkers is essential to transfer the research data into clinical practice eventually an outcome prediction model with biomarkers staging system and other risk factors will identity high risk patients with likelihood of progression and formulate different follow up protocols or systematic treatments for these patients,['jiang'],pub.1112375329,2019,mechanisms of bushen zhuyun decoction regulating pituitary cell gnrh receptor and downstream camp pka signaling pathway in treating infertility due to luteal phase defect,,"['liu', 'hong', 'zhou', 'cao', 'zhang', 'jin', 'jiang', 'shen', 'ji']"
false_alarm,WOS:000278971300012,2009,left atrial dysfunction in patients with patent foramen ovale and atrial septal aneurysm an alternative concurrent mechanism for arterial embolism,objectives we postulate that in patients with large patent foramen ovales pfo and atrial septal aneurysms asa left atrial la dysfunction simulating atrial fibrillation af like pathophysiology might represent an alternate mechanism in the promotion of arterial embolism background despite prior reports concerning paradoxical embolism through a pfo the magnitude of this phenomenon as a risk factor for stroke remains undefined because deep venous thrombosis is infrequently detected in such patients methods to test our hypothesis we prospectively enrolled consecutive patients with previous stroke mean age years women referred to our center for catheter based pfo closure baseline values of la passive and active emptying la conduit function la ejection fraction and spontaneous echocontrast sec in the la and la appendage were compared with those of af patients as well as a sex age cardiac risk matched population of healthy control subjects results pre closure pfo subjects demonstrated significantly greater reservoir function as well as passive and active emptying with significantly reduced conduit function and la ejection fraction when compared with af and control patients furthermore in pfo patients of had moderate to severe asa and basal shunt sec was observed in of pfo plus asa patients before closure multivariate stepwise logistic regression revealed moderate to severe asa odds ratio confidence interval to p lt as the most powerful predictor of la dysfunction after closure all la parameters normalized to the levels of control subjects no sec device related thrombosis or aortic erosion were observed on follow up echocardiography conclusions this study suggests that moderate to severe asa might be associated with la dysfunction in patients with pfo the resultant similarities to the pathophysiology of af might represent an additional contributing mechanism for arterial embolism in such patients j am coll cardiol intv c by the american college of cardiology foundation,"['chinaglia', 'rigatelli', 'chen', 'roncon', 'aggio', 'rigatelli', 'braggion', 'dell avvocata', 'cardaioli', 'giordan']",pub.1024675229,2010,incomplete aneurysm coverage after patent foramen ovale closure in patients with huge atrial septal aneurysm effects on left atrial functional remodeling,background large devices are often implanted to treat patent foramen ovale pfo and atrial septal aneurysm asa with increase risk of erosion and thrombosis our study is aimed to assess the impact on left atrium functional remodeling and clinical outcomes of partial coverage of the approach using moderately small amplatzer asd cribriform occluder in patients with large pfo and asa methods we prospectively enrolled consecutive patients with previous stroke mean age years females significant pfo and large asa referred to our center for catheter based pfo closure left atrium la passive and active emptying la conduit function and la ejection fraction were computed before and after months from the procedure by echocardiography the preclosure values were compared to values of a normal healthy population of sex and heart rate matched patients results preclosure values demonstrated significantly greater reservoir function as well as passive and active emptying with significantly reduced conduit function and la ejection fraction when compared normal healthy subjects all patients underwent successful transcatheter closure mm device in patients mm device in patients mean ratio device diameter of the interatrial septum incomplete asa coverage in both orthogonal views was observed in patients compared to patients with complete coverage there were no differences in la functional parameters and occlusion rates conclusions this study confirmed that large asas are associated with la dysfunction the use of relatively small amplatzer asd cribriform occluder devices is probably effective enough to promote functional remodeling of the left atrium,"['rigatelli', 'ronco', 'cardaioli', 'dell avvocata', 'braggion', 'giordan', 'aggio']"
